,date,gdp_change,consump_change,invest_change,govt_change,exports_change,imports_change,vix_change,sp500_change,umc_senti_change,inflation_change,nominal_int_change,real_int_change
38,9/1/1968,0.7745185610438465,1.874178189034903,-2.7272121632622492,0.29770870930541093,7.110576032598637,6.010095081582345,-11.711097062523868,1.9283097293938622,0.0,38.672553219306984,-0.6117025721591784,-8.596491354748126
39,12/1/1968,0.39277409902507276,0.45105813955352847,1.0877935597676691,0.08848395552911725,-2.2226449244035495,-0.8423975537252049,-14.851155239519898,5.335159098848585,-0.7575757575757569,-8.394631669166175,-0.5044814771217654,1.9300843946387092
40,3/1/1969,1.5644306691076748,1.1088229219306855,5.8885740017020405,0.22377156377142438,-11.624054565498042,-9.432284776745071,22.671828816452265,-4.086159039011417,7.088331515812429,-1.200064503091136,10.985853600824779,14.227052109468818
41,6/1/1969,0.3033539461847701,0.6451032364089393,-0.5891165592471714,-0.3145499173517363,21.914710532108607,19.729023507708643,-1.2468184749041322,0.7397954887039315,-6.822810590631367,29.153994963010966,26.80189440662739,25.820249940577323
42,9/1/1969,0.6599523551194642,0.4875337118534828,2.030250465059691,0.20038776106621192,-1.673177724522068,-1.2956046088826723,28.687679555732725,-7.094118804091265,-5.573770491803276,-13.126694918607008,7.885476839564287,13.036035969373572
43,12/1/1969,-0.48820905035055207,0.7992587454241473,-4.828540129364178,-1.347317541568771,2.615910254412701,-1.098724708866039,-15.559875666264332,-0.19763578065075116,-7.754629629629628,11.805612333583548,-0.4820054990927636,-2.8529210923002535
44,3/1/1970,-0.1488917136788115,0.6204433817927235,-2.982548317476752,-0.48260937029792617,1.3193499232684092,-0.3274365008520741,8.269240499924102,-5.911434026304629,-2.0075282308657627,4.27612493382834,-4.101789709172254,-5.898440346210354
45,6/1/1970,0.14171841501762206,0.4530214201750482,0.21745795812810886,-1.163560550802789,3.8749317605249356,1.9763650352326412,56.14214443444836,-10.71700333796658,-3.457106274007671,-12.516404199475184,-8.008584792320338,-6.790556993210051
46,9/1/1970,0.9214673849564647,0.8767083663876241,1.6273126478789202,0.42229770105601805,0.4003462454014395,-0.22953358774969734,-24.67103909368792,-0.5808080808080929,2.9177718832890998,-26.030688423903904,-14.961897878707198,-12.25822311933824
47,12/1/1970,-1.0715731732062195,-0.27149159083805774,-5.309321867514827,0.04688994133401625,0.2073294022857608,1.550815618585788,-21.44928975861726,9.516510033020076,-6.701030927835038,40.223162722600094,-16.99792744568863,-27.742246494948375
48,3/1/1971,2.716149225838893,1.9195338757844738,11.658606288995221,-1.4617690039784192,0.9131274230140818,-1.1788392058595165,-11.22323810969056,12.176270651824762,7.872928176795568,-42.02747926592543,-30.718378931862677,-26.28486446928826
49,6/1/1971,0.5408166883097643,0.919053704006978,2.8375258421124316,-0.23105589162343287,-0.739928747602081,7.543747034690629,2.2720150423064966,4.865646059836681,2.688860435339313,9.10272086624946,18.40952109316254,20.91571061288282
50,9/1/1971,0.8224468254407702,0.7973001064251362,1.213267546334551,-0.054570292223310446,4.998772930854667,2.2106636810534708,20.572586598325838,-2.852227917981065,2.369077306733147,8.088436805770494,19.926861847723742,22.816118681032236
51,12/1/1971,0.234864641128274,1.6592502762234451,-2.692854339371298,-0.7067745270615378,-9.231368538942853,-6.778357713610051,1.895052993328905,-2.1648619385529866,-0.12180267965894442,-25.737100737101382,-13.268939324775875,-10.28220193977637
52,3/1/1972,1.8372159119672382,1.3198082201994144,6.589419100133087,0.5445835487363659,11.367062395725469,14.614824931034631,-22.822759840377294,9.321016913641579,13.170731707317064,10.287073170732786,-25.332631578947375,-31.926599852421656
53,6/1/1972,2.2692875057543915,1.90365471815106,5.68022842464968,0.40035918943484017,-2.918167980115216,-3.5529152168378153,3.6907009026609927,2.6249525616698355,-4.525862068965525,-20.627240655660305,21.23946203513125,33.911867698022704
54,9/1/1972,0.9440896315751957,1.5411260839410135,1.4199567054942852,-1.9056424651180848,6.029135944586117,2.0812434664160717,3.726501296235951,0.9552847595424518,7.44920993227991,24.17067659210832,10.309302325581381,7.695211547694081
55,12/1/1972,1.6744358499800605,2.3466442331439907,0.6270854368802148,0.8272400030289617,4.228575172329885,4.504830668018278,2.891306277699246,4.456684981684966,-4.726890756302515,28.9994571687336,8.504627579954892,4.099260742713695
56,3/1/1973,2.4749417308557398,1.8257556211382697,5.860447560849202,0.8616068103024066,7.3152991357054775,4.6211153893106705,18.538822483125728,0.8182054885431,-9.702315325248067,52.23370107058463,27.007597101055048,20.02747474123383
57,6/1/1973,1.0887434340660196,-0.045069480793769046,4.262614088609329,-0.7043553801309388,4.817628797831119,-2.882435121557414,28.435774833992134,-6.579739130434781,-5.982905982905995,32.922097716207155,19.581746141019174,14.767459635544045
58,9/1/1973,-0.5258383288382795,0.35195977904938225,-3.6259622412499692,-1.176298445949664,0.3368817680704739,-2.762434527346691,-18.507458782705733,-2.202855166880291,-6.493506493506496,-5.672763257028802,35.095372727621644,50.16214057400526
59,12/1/1973,0.9492308406954919,-0.29825235878037093,3.56197758536676,0.7502455371464434,4.919304470973862,0.7457104118939517,46.03319799506791,-2.7348341577302815,6.25,28.230667870948565,-5.334280303030303,-13.517547613053038
60,3/1/1974,-0.8597052648146919,-0.8946831820772383,-5.710724967094116,1.8065062883588556,1.2967168796897077,-3.3923474951852772,-13.313894495463252,-6.386524361186097,-19.215686274509803,17.619322085825353,-6.736222953574689,-15.355401222878085
61,6/1/1974,0.23769701068907523,0.360073930839544,-0.39908181753043337,0.5010227962364944,4.87642375628361,5.298083686458854,-5.962467303621011,-5.254388413105082,16.66666666666665,-9.994907394873753,20.665429622558552,35.427720925918216
62,9/1/1974,-0.9452773845007756,0.42956525762349873,-5.1829013713588274,0.1989312532130194,-5.387753353962099,-1.7469027586791364,43.11283067534837,-17.8213812886143,-10.679611650485421,5.072772389196012,7.466666666666666,8.071568323434208
63,12/1/1974,-0.38840577220465855,-1.4617147135745578,0.6069802731411,0.478601501684639,2.6122710726343312,-0.990962606749024,-1.6318187384411487,-6.806584262693871,-7.608695652173925,9.134576861695676,-22.690653432588913,-32.51336737891675
64,3/1/1975,-1.2176343312886084,0.8387506226949615,-16.10792393880629,1.0882940034453448,0.6973751930005045,-10.032257308139359,-21.253694754246975,13.536512107317101,-3.1932773109243695,-30.401292837456385,-32.56122481731521,-33.01136223573098
65,6/1/1975,0.7147011894339972,1.6448428992507758,-2.977129748984253,-0.8445971771884109,-2.915116622918601,-8.002621124626286,-15.328458276921575,13.018107349901609,26.388888888888886,-43.63202782888522,-14.01329462345121,2.114512615682229
66,9/1/1975,1.712044616233399,1.4212755382376319,7.752608772623559,1.8683901362285038,-1.6868974023434569,8.309826664454278,2.3955994504100353,-1.6278727744453159,3.9835164835164916,66.43010561101772,13.653136531365329,-2.204359431855585
67,12/1/1975,1.3470928953975836,1.0753216233394092,2.7912047415778574,0.8763381141003501,5.653940010556657,5.331694230007544,-10.400819124116934,1.7004609504549517,-0.13210039630120463,-8.095680306791797,-12.121753246753252,-13.927677265209526
68,3/1/1976,2.249467623247048,1.9993647858121077,9.648839773063367,0.15703189519202798,-0.6903717219108763,6.255165930577,-0.871942851477514,11.678054790923476,11.904761904761907,-37.81589798196685,-10.836273622374515,3.79806850089468
69,6/1/1976,0.7333740376798126,0.9200544441176906,3.957870989099921,-1.1131726486467763,1.008307785404683,4.333150823963039,-9.163552139811548,2.123492765273327,-1.5366430260047248,-21.94293061841869,7.665692916485378,17.1746650725513
70,9/1/1976,0.5474075847426096,1.0528708505418871,0.34845488629677845,-0.2931526054221867,2.9052247128158237,4.093668301830045,-10.29021453158865,2.6566095954770663,7.683073229291715,78.40425531914991,1.6664421652202277,-14.879312743104089
71,12/1/1976,0.7226035711748402,1.297496384371044,0.7481632194655585,-0.06153792208704045,1.0145999992985821,3.3353827236397127,10.75934239850136,-1.6613104349234575,-3.0100334448160515,-8.8653868528206,-7.760301326822239,-7.152802158469762
72,3/1/1977,1.1862331478426524,1.1786816084121243,4.632967409014732,0.850366092485344,-1.609207374231847,4.679161088799666,-15.988475513382049,-0.7797270955165692,0.11494252873562871,26.174199587910074,-4.376910922783339,-17.68062318629674
73,6/1/1977,1.9419235219494402,0.5422508049691244,7.169111498452074,0.9152113295091358,2.694825243917509,0.9480531660030822,9.212270994883621,-2.7177799607072672,3.559127439724463,-4.876591340684888,10.658798283261795,20.855403578134222
74,9/1/1977,1.8031649722156429,0.9455327430731852,5.060323691483948,0.4019735545528702,0.7758596992770705,-1.3797277705051791,-6.855584583992835,-0.9828007347023604,-1.3303769401330379,-20.729405372053712,12.862877421606855,30.515162358092574
75,12/1/1977,0.001992779642701059,1.5035408363061942,-2.5085299259841265,-0.23835289849143404,-3.2060418016297887,1.4218672391054898,14.680069882346537,-4.194676728533542,-5.1685393258426915,6.517562368982777,11.912371134020617,13.493956174322829
76,3/1/1978,0.319842139570925,0.5617973603975868,1.9489650813714565,0.025125570488127025,2.361150739554807,6.7000661422198515,-7.687318126908005,-4.892880750468098,-2.4881516587677788,16.789864054221894,3.736968971182053,-0.32340614691562797
77,6/1/1978,3.864772683799611,2.1378789162727063,6.495086507795067,2.5077967198147366,10.424997419044036,0.31126351886043846,18.62755842062853,7.360604364857304,-0.9720534629404587,32.115613248360916,7.793745467461921,-1.0577800267633108
78,9/1/1978,1.0057487547670219,0.41990909525730924,2.9135104849163485,0.9235150301273753,1.0972812605178017,1.3037761649311141,-7.173094375098499,5.980191125098644,-1.3496932515337345,2.3195128565993706,11.213323630771765,15.191403886626409
79,12/1/1978,1.3441254208500286,0.8069382194627384,2.3125585210130195,0.8997642352724711,3.9691126832200663,1.3723983615323565,34.530297797109256,-4.449294878289423,-8.582089552238815,-0.10435456071049565,18.312345679012342,25.73782119216601
80,3/1/1979,0.17959381379095696,0.5179028963419263,0.16615264323878165,-0.9887657487193224,0.07827301271048359,-0.26989309263171224,-28.430937399371647,2.2716697549928,-2.7210884353741527,8.353456959209971,5.113061262821783,3.8783558733059387
81,6/1/1979,0.10674528822540719,-0.06491669321403437,-0.09008414095309503,0.9741692011379754,0.2607059799434097,0.5415037319851823,-5.134067003100862,1.8420340081753972,-6.853146853146863,26.232573954437033,1.059235801574454,-7.926099426122546
82,9/1/1979,0.7428046876444716,0.9730899999019105,-1.6840404343326898,0.29197008089763,3.5987294082883814,-1.5263803054292757,4.5979516234473605,4.997790993380891,-4.0540540540540455,1.3241660300481684,7.531434184675834,10.305258707670607
83,12/1/1979,0.2500451694941619,0.24883167666320816,-1.7738922078782138,0.6585681252808229,6.291998950382771,2.180999629152258,17.837622549019617,-0.8471919821750884,-2.8169014084507005,-1.7181169252547868,24.02550540345494,34.83219728036935
84,3/1/1980,0.31457115392630186,-0.1429471513964664,-0.6839009012782116,1.4677968186848522,2.790717643775631,0.06751046285276008,26.11915075060709,4.71522301114653,2.254428341384851,24.627625724453072,10.827373367607729,5.830837405146849
85,6/1/1980,-2.0604348641575676,-2.2520768145718018,-8.502871695287627,0.1965125592608974,1.8853246454900496,-7.2618627925910335,-11.406318931644543,-1.692384406165004,-14.330708661417324,-14.484147353077736,-15.684502249662714,-15.647373243709506
86,9/1/1980,-0.11885474978821087,1.096919361829296,-6.600088356402289,-1.3611106054294497,-0.21292078117073343,-7.196284941487274,-0.29551927623373553,13.679745982092207,24.63235294117647,-44.37871291143749,-22.464470666130666,-13.268112212017746
87,12/1/1980,1.8649233201466497,1.3511055605756939,9.320395827967442,-0.0220926098320251,-0.6057182472942957,5.362268443480445,9.592001530986138,8.00427041528653,6.342182890855463,49.37812390886227,61.16482153567762,62.46597021860563
88,3/1/1981,1.9594222106853687,0.3349855440734961,9.255691363923614,1.337468333262759,1.8806704280075248,4.268173300142664,-10.430553130230713,-1.2018030049581796,-5.270457697642161,-1.3429790813855869,4.520825317126409,5.819275855216155
89,6/1/1981,-0.7410757067079277,0.007264183427868609,-4.144598418341438,0.19234148704079246,0.5406008479217794,0.14780439389467936,-18.574329175800408,0.9630260930121981,8.19912152269402,-24.615201536767238,7.3023536511768405,14.455569673115765
90,9/1/1981,1.197502074963408,0.4625697892486347,5.636291768900992,-0.34442708316622106,-2.1303479374943257,-1.144797919328444,22.126384760480967,-5.371460843373499,1.2178619756427533,33.57368075708658,-1.143419572553439,-6.397225453592537
91,12/1/1981,-1.0895967316235544,-0.6840085425707687,-3.5214820756303555,1.270805598348601,0.45894846428782277,2.8631657666494226,-6.981848437320681,-2.7851451498288715,-12.165775401069512,-41.62572195602512,-22.700506921094398,-18.21482215681587
92,3/1/1982,-1.5536446424985861,0.7366003335606885,-9.45903710771293,-0.11190566013742353,-4.339963369775446,-2.855645174036048,13.877765040328583,-6.5211714812629,1.21765601217656,-45.33536169379282,4.710488934031076,12.327300313870083
93,6/1/1982,0.45617712847594305,0.3046161840447814,-0.07610176674580638,0.3800143433666081,0.5966379118477638,-1.6375039656392532,-17.080393458015642,-0.058406304728542136,-0.4511278195488688,62.56584583468063,2.0145219903421108,-2.5569687301460253
94,9/1/1982,-0.3822668357868153,0.6703536808396526,-0.9163109505828326,0.8019104227745766,-4.434516510817065,4.63812942104016,31.202704615485132,-0.2628505440568252,0.7552870090634434,20.20672316986838,-24.161286544066474,-29.26965263530391
95,12/1/1982,0.04000878796246443,1.7516771572554823,-7.729898845543559,1.5418884411315004,-4.582552327397682,-3.9248746637722376,22.678744071601354,20.11713619828295,8.695652173913038,-82.30655218262716,-15.626845466852012,-1.7548104135632236
96,3/1/1983,1.3177904101375981,0.9887051570638183,3.464693991313017,0.9608439690791171,1.6130588190585327,2.2918660418283388,-23.143033988709895,7.996150169709915,3.86206896551724,-77.83477424601121,-6.820506746206945,-4.161919976239615
97,6/1/1983,2.2755202453599743,2.036262743606976,8.856029852761083,0.8235517914616519,0.2991936156685471,7.68927645634907,-18.360449406556256,10.203112820967775,21.513944223107572,1597.944021203896,1.7334427328302482,-11.887818496805592
98,9/1/1983,1.9989546084432597,1.7932036556550734,6.260767891862673,1.7255012149666848,1.5032655367555714,7.789944812719218,6.680969425158478,1.720606661328672,-0.3278688524590123,-15.675584004916153,7.459702611520691,11.157627961422634
99,12/1/1983,2.0861826282885465,1.593590711580184,9.728329505716427,-1.6004547086275078,2.0122526717945455,4.905581074184151,-17.67606843653048,0.14099882017695187,0.3289473684210398,2.44570780414608,-0.3171247357294016,-0.658116775140305
100,3/1/1984,1.9547903421914148,0.8298912395406255,9.664461651539224,1.059901296121768,2.0872402722415195,8.03880605557623,16.607743487761173,-3.257590336297933,8.743169398907114,41.9122947576652,2.722163308589609,-2.3264489754967865
101,6/1/1984,1.72776158649941,1.4009712662454543,3.2520050639663456,2.1722257931569677,2.4854967466041433,4.189080150618607,-3.9951153267151596,-2.8684259263301093,-2.9145728643216184,-33.497061098678785,8.981386850010843,16.811215181509276
102,9/1/1984,0.9640100468944812,0.7416137671599987,2.163989530192101,0.8093931612313643,2.2091724075848918,2.588713856864877,6.509057414798902,3.0600892231779975,2.3809523809523947,-7.769327294562512,7.893565223980992,9.509062428245851
103,12/1/1984,0.8207729448110435,1.2953412513404094,-1.297094691770695,2.0993352048393588,2.0347526953025996,2.931151491120376,-6.526685335419846,2.906998111918213,-3.9433771486349856,-0.8620689655171043,-18.641791044776124,-20.10543427542236
104,3/1/1985,0.9689792275400899,1.6989388536439165,-2.741805231777239,1.0889444485764566,0.2650439074174171,-2.205397556801769,-3.9320428449486355,7.324455205811153,-0.5263157894736858,6.493067426401855,-8.525149190110836,-10.115460914903663
105,6/1/1985,0.8804735728179081,0.9180706684389861,1.7032433282937909,2.2192310086762035,-0.21446241337312877,4.913453526248013,-12.945054315113659,4.230118443316422,-0.2116402116402183,-0.9199426799146093,-6.528483961919129,-7.201908652679034
106,9/1/1985,1.5272714228687922,1.8994933157492566,-0.6817260752656429,2.2795244673419424,-1.458535273310424,-0.9673547117701853,3.416237003088307,1.8939393939394034,-1.590668080593849,-31.64800618589566,-0.2940693902793057,4.0690663047032505
107,12/1/1985,0.7434491447220193,0.21659301310266166,3.6857468426871653,0.4120910723525606,2.9834219999691047,3.9134127802911367,7.461270542689946,4.62028677642059,-1.8318965517241437,63.97228794723531,2.573417721519,-3.0546325182830625
108,3/1/1986,0.9337476298391323,0.8742190272337025,-0.02931179338369061,0.7900702554227923,3.1322824880229527,-0.09980775167690581,23.095473694813617,11.658223350253817,4.829857299670692,-49.0017264386995,-3.413424160527201,3.659976680299737
109,6/1/1986,0.4502963552820649,1.089571635452935,-1.7458289910846414,2.084410536563097,1.0764706310202987,4.254758773508538,-2.984399293371265,9.380192547326471,1.3612565445026092,-193.6370483204561,-11.5847036426591,2.39457910858476
110,9/1/1986,0.9566680366350555,1.7684117537660304,-2.689962328391371,2.178299356352009,2.2888037630217406,2.771831669077862,0.7288622504924458,0.23553615960099084,-2.066115702479343,-225.60209074264526,-10.3078034682081,-25.2830245978253
111,12/1/1986,0.5363928796076722,0.612215384685677,0.2993165434747924,-0.41305662328559034,3.7360385141203656,0.7761173484186701,0.10491783898805007,1.0504352383641669,-2.9535864978902926,14.30034392993047,0.9666972787471639,-0.5768534866126052
112,3/1/1987,0.7418449354178902,0.09455427457274457,2.6986699552279836,0.5865393321201173,0.08906511021242736,-0.5862236626213768,8.099729861387894,14.608124743537143,-1.6304347826086918,72.69416466899001,-0.7452088020808434,-10.415788088141465
113,6/1/1987,1.0781776439800383,1.3635825912291732,0.052079100524293764,0.7752596072382101,4.119774057235515,2.5018483744119635,12.192635076698988,5.0006086645184356,1.436464088397793,-6.128130244848218,6.913183279742774,10.1335842132946
114,9/1/1987,0.8671780251486849,1.1406560704626312,0.014587819502254185,0.10489816876919633,4.340705584284876,1.9492757439243613,-16.87344812476671,8.911103783689022,2.2875816993464193,-6.326971345751242,2.9067669172932353,4.877405594284978
115,12/1/1987,1.7169568645530875,0.2114492699605064,6.813755633309082,1.499258489941302,3.7306218673274882,2.299415519567738,114.46114199534377,-20.037570444583586,-7.987220447284349,-12.050096966133218,1.0725819414609816,3.612454640254348
116,3/1/1988,0.5168825405082789,1.7668962553911927,-4.800520761808114,-0.8342974798591696,5.553306450966411,-0.47096770244878794,-23.096337530695067,1.057165231010182,6.828703703703698,-16.40007327923062,-3.6635968019431253,-1.527269672797904
117,6/1/1988,1.3140322788294911,0.7385389531985531,2.3826250521593817,0.29850457819056153,2.8023080735105177,-1.151782557227865,-22.68426862217645,1.9501356063541309,1.4084507042253502,47.008380004313906,7.404739393393678,1.7810251052976067
118,9/1/1988,0.5859696453140995,0.8887151269267646,0.5555453841334934,0.011519275098303972,1.9705152262887937,2.3593342229438763,-14.561572055744598,1.4441349688541827,2.564102564102577,6.2729876617019675,11.550016068858548,12.47734018530422
119,12/1/1988,1.332456056364184,1.1370277279100671,1.526018387900141,1.9401250974837358,3.052340060967107,3.0462753058582592,-10.641119259561238,3.0095158603291594,-3.125,-10.39265325889004,6.096476394473482,9.205089255875375
120,3/1/1989,1.016394950898869,0.4638554784140769,3.3941546932980016,-0.44023994412261125,2.9867141925607354,0.465056613343906,-10.595289422758757,5.721892869209255,3.1182795698924792,3.9946927552920286,11.491145218417941,12.552600201905673
121,6/1/1989,0.7630996574299775,0.466707478050421,-0.9673242440399132,1.5374806298322108,4.378219153300811,0.4740581579831815,-4.544333041742377,7.774337805297571,-5.213764337851934,42.2776682458013,3.00106954136794,-2.8317692054966703
122,9/1/1989,0.7407356250722863,0.9680706549058726,-0.8978055165922649,0.8990664681656657,1.0215827338129424,-0.13599559438547404,6.070681673990186,9.139259495691011,1.7601760176017445,-51.62600549117782,-6.614781991836905,3.203444998760596
123,12/1/1989,0.19698105538052957,0.4346110334805031,-0.741809665194415,0.5012966443536993,1.5136408954953495,1.8092591238206834,12.79615866018322,1.0138527016818832,-0.7567567567567601,30.016799478826627,-5.1743309149758225,-8.701606596014855
124,3/1/1990,1.0928820446238552,0.8416034054989474,0.9930652645464555,1.5994343903644292,4.3429528061224465,3.171177798307223,7.2225741038067115,-2.636566299942089,-0.5446623093681935,69.32152240984722,-4.217895580091257,-14.654581242265651
125,6/1/1990,0.36297003021481533,0.3046303466629263,0.031197636644875182,0.1579146897743744,1.2435077982821952,-0.16766677203865488,-14.25699592905847,3.9588656687480794,-0.4381161007666945,-42.52447614656266,-0.0812121212121264,11.914721804336569
126,9/1/1990,0.06658167932800385,0.39616854115664957,-1.9385544596790982,0.15939873552335282,0.75689316109675,-0.40382933433023016,34.24266861778544,-4.064567412466635,-12.981298129812991,74.58129468567228,-1.0105176325015397,-11.96357113865979
127,12/1/1990,-0.9104045569679919,-0.7607499155321107,-5.594145479977652,0.6685508204405499,0.8804778966794213,-2.681822765521169,3.236791852323373,-5.4691653197541985,-17.699115044247794,-1.6934953820424758,-5.106617647058831,-5.996023468544864
128,3/1/1991,-0.4679406451076118,-0.37603458699707604,-3.3274370564858935,0.5959458804889461,0.6108661113338298,-1.1395363563620031,-12.466473471652739,11.446025005890181,15.207373271889413,-55.972787367621436,-17.00308653933077,-5.171317364505668
129,6/1/1991,0.7796890568610104,0.8287555126998525,-0.0003424927305872849,0.406683700810051,3.6460424095019928,1.7773384614936605,-21.255932307854874,7.163005496354402,7.600000000000007,-20.593618453221517,-8.76655204070519,-7.0676910990226105
130,9/1/1991,0.5053586865160886,0.49858164819014394,1.9799572567608337,-0.27996363063983454,2.367259062864435,2.8141918227523988,-5.652339207442525,1.8372215427674865,2.3543990086740907,28.400292171671037,-3.7521532242934863,-7.52903428265661
131,12/1/1991,0.34854484461859236,-0.05003491841688579,3.5459283912720796,-0.7318338818532499,2.2517296922858643,2.2090677647778945,3.7818362823992313,0.3872565545499196,-12.953995157384979,8.848082930652957,-14.647458047596263,-18.37104326144905
132,3/1/1992,1.1972522099874316,1.8723425630452928,-1.8473786165296602,0.8867065898208626,1.807912371344389,0.7264298226868693,-3.380801205919959,6.431539074970427,-1.5299026425591222,-18.316440595450757,-16.471858326239964,-15.961370966651877
133,6/1/1992,1.0843032755055937,0.6788319435373502,5.655369201257665,-0.1934337097448946,0.04756865386055242,1.6439962920221873,-10.068256360251759,-0.44580097087378867,11.44067796610171,13.501226749079276,-6.295826808838512,-10.387352410546802
134,9/1/1992,0.9881101865980568,1.0719177326905749,0.7948801150957863,0.6369493478602495,2.119137546945038,1.5763262571258263,-8.055697932684103,1.704199278677554,-3.5487959442332184,-0.7540072297219425,-13.615384615384619,-16.907286109574414
